group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.6333333333333333,0.06510516974535903,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.6148148148148148,0.027216552697590844,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.6166666666666666,0.052574331728068115,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.6407407407407406,0.01593023197600489,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.6481481481481483,0.03749714209503072,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.6722222222222222,0.03997598730541279,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.638888888888889,0.048290388186686295,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.6277777777777777,0.033333333333333375,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.6296296296296295,0.034644975803462416,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.6166666666666667,0.044828586803371095,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.6703703703703704,0.017173367584251295,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.5796296296296296,0.013857990321384944,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.6037037037037037,0.032814898419758064,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.5851851851851853,0.02832788618662659,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.5833333333333334,0.03562108159568769,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,visual_direction,time_resolved_trial_response,46,2.0055638222164713,1.0351297146923724,0.5907407407407408,0.028327886186626558,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,0,-0.9704341075240991,1.0351297146923724,0.4851851851851852,0.02783943773772762,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,1,-0.9057385003558258,1.0351297146923724,0.43888888888888883,0.03131765652831068,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,2,-0.8410428931875525,1.0351297146923724,0.4796296296296296,0.03945791806048616,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,3,-0.7763472860192793,1.0351297146923724,0.5092592592592592,0.01851851851851849,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,4,-0.711651678851006,1.0351297146923724,0.55,0.05785370130301226,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,5,-0.6469560716827327,1.0351297146923724,0.5296296296296297,0.05537006069528169,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,6,-0.5822604645144595,1.0351297146923724,0.4833333333333334,0.025119740678241742,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,7,-0.5175648573461862,1.0351297146923724,0.5111111111111112,0.03434673516850261,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,8,-0.4528692501779129,1.0351297146923724,0.5166666666666667,0.022980877122205298,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,9,-0.38817364300963964,1.0351297146923724,0.4611111111111111,0.044367216854484956,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,10,-0.32347803584136636,1.0351297146923724,0.47037037037037044,0.0419843853657579,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,11,-0.2587824286730931,1.0351297146923724,0.48888888888888893,0.03384382756017975,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,12,-0.19408682150481982,1.0351297146923724,0.4833333333333334,0.041984385365757895,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,13,-0.12939121433654655,1.0351297146923724,0.5037037037037038,0.025255892031455306,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,14,-0.06469560716827327,1.0351297146923724,0.5425925925925925,0.03590873968456538,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,15,0.0,1.0351297146923724,0.49444444444444446,0.06993039847592299,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,16,0.06469560716827327,1.0351297146923724,0.4925925925925926,0.0343467351685026,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,17,0.12939121433654655,1.0351297146923724,0.4851851851851852,0.05418051421602887,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,18,0.19408682150481982,1.0351297146923724,0.4796296296296296,0.03989010968247782,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,19,0.2587824286730931,1.0351297146923724,0.5055555555555555,0.02456759103966966,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,20,0.32347803584136636,1.0351297146923724,0.5666666666666667,0.040317668624217116,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,21,0.38817364300963964,1.0351297146923724,0.6333333333333333,0.00944262872887553,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,22,0.4528692501779129,1.0351297146923724,0.6407407407407407,0.04115946439054232,65,540,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,auditory_direction,time_resolved_trial_response,23,0.5175648573461862,1.0351297146923724,0.6648148148148147,0.08392791995277527,65,540,2,glm_clean,balanced_accuracy
