group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.6228395061728396,0.16991350444875117,0.06936689771792665,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.6395061728395061,0.15747783464413861,0.0642900567794205,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.6166666666666667,0.14179430222213155,0.057887281479701534,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.6240740740740741,0.11483273456335381,0.046880267574779755,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.5873456790123457,0.11134183863095251,0.04545511527818966,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.5787037037037037,0.08941012300641328,0.036501529867531926,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240991,1.0351297146923724,0.562962962962963,0.06746436340185907,0.027542211026041777,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.5728395061728394,0.09508256946466924,0.03881729643686272,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.5932098765432099,0.0988525850039189,0.0403563988357836,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.6027777777777777,0.10582324730786659,0.04320215980477113,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.6033950617283951,0.10518398973412135,0.04294118399312356,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654655,1.0351297146923724,0.5895061728395062,0.10524428873306244,0.04296580095635794,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.5919753086419753,0.09271596718774615,0.03785113510310098,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.5842592592592593,0.07523853243311308,0.03071600224282833,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.5712962962962963,0.07668321524744429,0.03130579153204156,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385585,1.0351297146923724,0.5725308641975309,0.06418654939315203,0.026204049060528624,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.5651234567901234,0.06095284406668081,0.02488389438913286,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.5626543209876543,0.06993448498569864,0.028550633939882167,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.5555555555555556,0.05657096736332601,0.02309500071596483,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.5379629629629629,0.048158830723766366,0.01966076031371618,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.5546296296296296,0.047858817289170914,0.019538280341926395,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481982,1.0351297146923724,0.5561728395061728,0.05548967286940129,0.022653564087332077,6,104.16666666666667,53,175
g1post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.553395061728395,0.0372110111487008,0.015191331687888849,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240991,1.0351297146923724,0.5148148148148147,0.0299003833054144,0.01220678036864966,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.49444444444444446,0.04513354669242202,0.018425693279752228,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.5152777777777778,0.04100398956801434,0.01673980864333993,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5050925925925925,0.02894314705274587,0.011815990304927696,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.48333333333333334,0.03944053188733073,0.01610152971798825,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.4921296296296296,0.024808940708838233,0.010128207632602547,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.47962962962962963,0.015078668878386891,0.006155840792072103,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.5138888888888888,0.039557740264261954,0.016149379837498465,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.4939814814814815,0.042724232963325726,0.017442095068657553,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.38817364300963964,1.0351297146923724,0.49722222222222223,0.04142522640512719,0.016911777861971653,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.32347803584136636,1.0351297146923724,0.525,0.019953649995631068,0.00814604349923065,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.5273148148148148,0.03274558997103945,0.013368331125907473,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.19408682150481982,1.0351297146923724,0.5157407407407407,0.03285145517318658,0.01341155041370365,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.12939121433654655,1.0351297146923724,0.48935185185185187,0.046061441343067264,0.018804504684608713,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.06469560716827327,1.0351297146923724,0.5263888888888889,0.0264545965573536,0.010800043819450803,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.5041666666666667,0.04341694213319879,0.017724892403046876,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.06469560716827327,1.0351297146923724,0.5092592592592593,0.02906286644089529,0.011864865540475077,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.12939121433654655,1.0351297146923724,0.5171296296296296,0.022934196437964554,0.009362846488961445,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.19408682150481982,1.0351297146923724,0.48287037037037034,0.02774535144396209,0.011326992295316597,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.4939814814814814,0.03349113880716548,0.013672700163713246,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.32347803584136636,1.0351297146923724,0.4875,0.04362968465066016,0.017811744172109456,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.38817364300963964,1.0351297146923724,0.4810185185185185,0.01846055744201564,0.007536491016712828,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.47962962962962963,0.03472407402469398,0.014176043858521947,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.5060185185185184,0.031250514399058536,0.012757969079531983,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.5087962962962963,0.0195959704432613,0.008000021433441813,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.48055555555555557,0.034471315683307954,0.014072855697750622,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.48055555555555557,0.04527010841658528,0.018481444370184674,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.4851851851851852,0.04251603425443485,0.017357098301676067,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.48379629629629634,0.05809253651162006,0.023716178719578436,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.4777777777777778,0.043496842513474174,0.01775751159670171,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240991,1.0351297146923724,0.4953703703703703,0.02662419457233433,0.01086928191913275,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.4694444444444444,0.046580608480565756,0.019016453780957492,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.4847222222222222,0.029697549468675744,0.012123973801552876,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.5055555555555555,0.01883980550868135,0.007691318391590831,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.5120370370370371,0.038796185803785035,0.01583847653091363,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654655,1.0351297146923724,0.4949074074074074,0.050899824961093465,0.02077976652527627,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.5125000000000001,0.023814483610392005,0.00972222222222222,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.4875,0.054905924032176735,0.022415249622474882,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.49212962962962964,0.039182095726420826,0.015996023597102733,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385585,1.0351297146923724,0.4824074074074074,0.049243244403080956,0.020103470344451993,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.48981481481481487,0.029062866440895327,0.011864865540475092,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.4875,0.022274244663032742,0.009093422305056942,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.487037037037037,0.021777966741432665,0.00889081769196875,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.4953703703703704,0.026739868663321564,0.01091650566902925,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.49953703703703706,0.03858678956868665,0.01575299087590515,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481982,1.0351297146923724,0.5032407407407408,0.03367494703207669,0.01374773955730645,6,104.16666666666667,53,175
g1post,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.500462962962963,0.03159429677136951,0.012898317645319549,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240991,1.0351297146923724,0.3294753086419753,0.017247260439966754,0.007041164589801441,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.3339506172839506,0.012251181554207966,0.005001523925667814,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.3396604938271605,0.023565982046815218,0.0096207718837144,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.3404320987654321,0.00941838573963486,0.003845039877135158,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.33240740740740743,0.01468694819177654,0.005995921491424097,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.3361111111111111,0.01459325059618187,0.005957669608201998,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.34336419753086417,0.017187506494989815,0.007016770143916134,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.33549382716049386,0.020932207076549858,0.008545537754637055,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.3376543209876543,0.021200805775336656,0.008655192714237585,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.38817364300963964,1.0351297146923724,0.3385802469135802,0.015775198305344084,0.006440197739885151,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.32347803584136636,1.0351297146923724,0.3381172839506173,0.01659879871810959,0.006776431200422001,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.33503086419753086,0.018970562954272376,0.007744699895218789,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.19408682150481982,1.0351297146923724,0.3523148148148148,0.024711989836938644,0.010088627604890559,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.12939121433654655,1.0351297146923724,0.33348765432098765,0.022386864371495757,0.009139399108509506,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.06469560716827327,1.0351297146923724,0.3421296296296296,0.013667996522671422,0.005579936214446632,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.3347222222222222,0.028356623204483306,0.01157654294655822,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.06469560716827327,1.0351297146923724,0.34614197530864194,0.033612088888270726,0.01372207782755593,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.12939121433654655,1.0351297146923724,0.35462962962962963,0.025546160377123567,0.010429176301876371,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.19408682150481982,1.0351297146923724,0.4137345679012346,0.0534490022268791,0.021820463786122603,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.5876543209876544,0.07380661591181933,0.030131424770923194,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.32347803584136636,1.0351297146923724,0.6242283950617283,0.05160462446003,0.021067499715836897,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.38817364300963964,1.0351297146923724,0.6319444444444444,0.060478629358257624,0.024690297045106273,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.6669753086419754,0.06758033036075625,0.027589554338761837,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.6794753086419753,0.06628599306102277,0.02706114334886203,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.6933641975308641,0.08072336006154017,0.03295517374562265,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.7270061728395062,0.06616430235606124,0.027011463326596142,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.7282407407407407,0.06656306250044078,0.027174256473844215,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.7441358024691359,0.054861925034333195,0.02239728710682314,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.7575617283950616,0.07123353819569447,0.029080970192084558,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.7484567901234568,0.07028178309639026,0.028692417799853348,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240991,1.0351297146923724,0.7549382716049382,0.08190057764264207,0.0334357708106115,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.7702160493827162,0.07147144591486454,0.02917809561172389,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.7648148148148147,0.07205107927499323,0.029414729940092255,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.7609567901234567,0.07544203678649414,0.0307990825471981,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.7617283950617284,0.07909524971617111,0.03229050048043921,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654655,1.0351297146923724,0.7461419753086419,0.07659017625197231,0.03126780852119366,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.7495370370370371,0.0791582733259111,0.03231622976137442,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.736574074074074,0.0844833203235667,0.03449017109480704,6,104.16666666666667,53,175
g1post,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.7106481481481483,0.0941330195905193,0.03842964432403083,6,104.16666666666667,53,175
