,NeuronID,Group,BrainRegion,DSI (VIS),DSI (AUD),RCI (VISpref congruent),RCI (VISpref incongruent),RCI (AUDpref congruent),RCI (AUDpref incongruent),RCI (VISnonpref congruent),RCI (VISnonpref incongruent),RCI (AUDnonpref congruent),RCI (AUDnonpref incongruent),pref_VIS,prefVIS_MST+,prefVIS_MST-,nonpref_VIS,nonprefVIS_MST+,nonprefVIS_MST-,pref_AUD,prefAUD_MST+,prefAUD_MST-,nonpref_AUD,nonprefAUD_MST+,nonprefAUD_MST-,pref_VIS_idx,prefVIS_MST+_idx,prefVIS_MST-_idx,nonpref_VIS_idx,nonprefVIS_MST+_idx,nonprefVIS_MST-_idx,pref_AUD_idx,prefAUD_MST+_idx,prefAUD_MST-_idx,nonpref_AUD_idx,nonprefAUD_MST+_idx,nonprefAUD_MST-_idx,NeuronType
2830,566,g2pre,V1,0.04980945667732769,0.059833941216299626,0.059481273237389276,-0.2586524351281796,0.22084800098905344,-0.2291575072602038,-0.03473254714781486,-0.2467936254892717,0.12402263664740887,0.041024616958000575,0.21844536642830967,0.24607566906500236,0.1286645430775079,-0.16303016304094714,0.1520853969949889,0.09848892032294189,-0.15704686357730446,0.24607566906500236,0.09848892032294189,-0.11852373850891838,0.1520853969949889,0.1286645430775079,6,1,4,7,5,2,0,1,2,3,5,4,V
2831,567,g2pre,V1,0.23202063021096178,0.018151633462398044,-0.08186310391740657,-0.012851796514480878,0.9243588722932486,0.9135898308967058,0.29843939123147756,0.23569857915323666,0.9966475108302557,0.9970904426428522,-0.37688766124281814,-0.3198505117813192,-0.36732321450385824,-0.22800058553921213,-0.42198056417052066,-0.36862419971007376,-0.016586867555609078,-0.42198056417052066,-0.36732321450385824,-0.0005370479119963233,-0.3198505117813192,-0.36862419971007376,6,1,4,7,5,2,3,5,4,0,1,2,
2832,568,g2pre,V1,0.04488876644918088,0.02696860785819255,0.05132549303710726,-0.42446165484150256,0.3395611500750842,-0.06916336892114405,0.03097364030090216,0.031356306074589196,0.5014523375353331,0.43820380532421865,-0.26255958822749065,-0.2909697546617889,-0.10608436555686757,-0.23229504665562267,-0.24714505181136837,-0.24733445614793403,0.12184900538044488,-0.24714505181136837,-0.10608436555686757,0.0966146493019388,-0.2909697546617889,-0.24733445614793403,7,5,2,6,1,4,0,1,2,3,5,4,
2833,569,g2pre,V1,0.22037827998519427,0.1391194557714053,-0.39292019112219323,-0.2456471642897035,-0.20296350245778505,0.09390146589223161,0.09949767686652256,0.1727307482819159,0.3890374079353981,0.33618975080049185,0.356167652646806,0.1552294179346217,0.21569196034384522,0.19952605608109855,0.24361784472930212,0.28284665550396304,0.2342870431391072,0.1552294179346217,0.28284665550396304,0.10715434230834517,0.24361784472930212,0.21569196034384522,6,1,4,7,5,2,0,1,2,3,5,4,M
2834,570,g2pre,V1,0.08520180251700848,0.29179367253571015,0.0419066937948701,0.0512429247239653,0.7149187870894885,0.7090222821956392,0.04723932844161008,0.07538427764126353,0.8356708538759089,0.8500172626775521,1.3368982131287543,1.4538492108857528,1.4813115224661924,1.220478091523848,1.3415044250877248,1.4194901937013984,-0.24168205488711153,1.4538492108857528,1.4194901937013984,-0.1200913966852458,1.3415044250877248,1.4813115224661924,6,1,4,7,5,2,0,1,2,3,5,4,V
2835,571,g2pre,V1,0.013917676513162346,0.04121124429965759,0.03340991054133465,-0.016678566742586855,0.8260111921770661,0.6973564787750803,0.07912959883549371,-0.2600346552240254,0.9283157275492966,0.9160396138782773,0.37735249473713833,0.40343865727741,0.36497159289690406,0.3671201120768253,0.43021274086877,0.21559419749357916,0.038441062853340466,0.40343865727741,0.21559419749357916,0.015992965720087134,0.43021274086877,0.36497159289690406,6,1,4,7,5,2,0,1,2,3,5,4,V
2836,572,g2pre,V1,0.11097194505406485,0.16463010480663573,0.06361662383660285,-0.2518747413303179,0.37257945288893396,0.16722455280449963,-0.14693453294401582,-0.042089396500823655,0.4834782684465143,0.48911329075679955,-0.32388903623934867,-0.3678982049361731,-0.19355735922856304,-0.25642207539058764,-0.19072127590844265,-0.23570859257631355,0.16817015039559302,-0.3678982049361731,-0.23570859257631355,0.06640588256104317,-0.19072127590844265,-0.19355735922856304,6,1,4,7,5,2,0,1,2,3,5,4,
2837,573,g2pre,A/RL/AL,0.0743859969459589,0.1810964279808034,0.036572031203053544,-0.3146752503427699,0.24577321238637653,-0.24572020565126432,-0.13960734336204514,-0.37551641409887315,0.38363267232527043,0.28163347513674486,-0.38138292475141156,-0.4103377582751623,-0.19881043425793338,-0.3313303056508646,-0.25015121529718587,-0.15042375014195608,0.24843023287328767,-0.4103377582751623,-0.15042375014195608,0.11143494886413456,-0.25015121529718587,-0.19881043425793338,7,5,2,6,1,4,3,5,4,0,1,2,A
2838,574,g2pre,V1,0.371480962033675,0.06613535704668122,-0.09961754402085223,-0.14266311420428354,0.4580890219146037,0.09664569669829236,0.004924778640070451,0.08756483690825562,0.27769106926759873,0.6183265314352253,-0.35849573818784314,-0.2935413998828549,-0.2689783330960433,-0.11111388870111821,-0.11221372777648496,-0.13244070716652445,-0.10909711597046153,-0.2935413998828549,-0.13244070716652445,-0.06343706994069466,-0.11221372777648496,-0.2689783330960433,6,1,4,7,5,2,0,1,2,3,5,4,
2839,575,g2pre,V1,0.1381710204620696,0.18950719883611644,-0.9341178734531211,-0.45585457702013216,0.07999342754878842,-0.29532120539345214,0.1059022786483278,-0.19537915192994124,-0.751977495553482,0.29180612518857213,0.30284794839447104,0.010315951853009339,0.1131935342848572,-0.19747235732309826,-0.2442519701353478,-0.13292048415197494,0.20806924572559554,-0.2442519701353478,0.1131935342848572,0.07286965967873618,0.010315951853009339,-0.13292048415197494,6,1,4,7,5,2,3,5,4,0,1,2,M
