session_id,group_id,trial_type,EV_AV_a_full,EV_AV_a_eval,EV_AV_t_full,EV_AV_t_eval,EV_V_a_full,EV_V_a_eval,EV_V_t_full,EV_V_t_eval,EV_A_a_full,EV_A_a_eval,EV_A_t_full,EV_A_t_eval,EV_Motor_a_full,EV_Motor_a_eval,EV_Motor_t_full,EV_Motor_t_eval,EV_Model_a_full,EV_Model_a_eval,EV_Model_t_full,EV_Model_t_eval
0,g1pre,AV+,0.9435624520972131,0.9291831975986243,0.3376555122825309,0.3275825634974675,0.6132956838133544,0.5672519866401708,0.22077846167377657,0.20113998330630978,0.6826175292699058,0.630530305614399,0.24461351363947437,0.22337638517685043,0.21204985751697947,0.16692847643063302,0.26386950870247716,0.2747124164565783,0.9837015636672133,0.9633289653208151,0.5506490272085259,0.5594456508153407
0,g1pre,AV-,0.9435159061516143,0.9614874707490908,0.3422700135016735,0.3305527079265469,0.6183667359601869,0.6404955639509602,0.21745561083620224,0.21599401779276373,0.6702603281653636,0.6696454904071725,0.24343392338482583,0.22903719729483962,0.2438898102156376,0.16180257088280525,0.2349500855150879,0.23811204402739172,0.9863959217532868,0.9841738244142576,0.5058855229838821,0.5116368790830901
1,g1pre,V,0.9858107042166414,0.9583813726922786,0.42921108150280307,0.38536307783796664,0.9858107042166414,0.9583813726922786,0.42921108150280307,0.38536307783796664,0.0,0.0,0.0,0.0,-0.046725876319732684,-0.13957800591803027,0.10489265936332037,0.10703241411314801,0.9919926315257902,0.976194725857561,0.5533762965139255,0.539660182402455
1,g1pre,A,0.9428094577177819,0.9156868663735294,0.24623093588753908,0.2354379244256084,0.0,0.0,0.0,0.0,0.9428094577177819,0.9156868663735294,0.24623093588753908,0.2354379244256084,0.2150443608219863,0.10474337266618994,0.20073135194673453,0.06189493481534414,0.9759347038800794,0.9251295312481879,0.40427743596616916,0.2727346500172757
1,g1pre,AV+,0.9942375468787914,0.9851045060593394,0.6244471129585121,0.6380808025629425,0.8663301160340464,0.8625551837343358,0.5402186054786589,0.5553046971711567,0.5219057982609605,0.5208892672627834,0.3291924514010949,0.34509712326978514,0.032801915392307035,0.13511893770160277,0.1308626203456149,0.20782138298527086,0.9951406689439943,0.9873644353642346,0.7310502821455735,0.7598481762179916
1,g1pre,AV-,0.9940207462585211,0.9902233026572104,0.6181753658331192,0.5898098027550731,0.8754370472251434,0.8913289355489117,0.5435204769597898,0.5306150663145945,0.5334652609954686,0.5491990892091132,0.32380609596015575,0.321095668389352,0.07483672805394292,0.06071752191660873,0.1320420167482811,0.16512204735442093,0.9948726617602975,0.9882110513564663,0.7039933161420865,0.7191644771799308
2,g1pre,V,0.9357346972659627,0.8068495139140694,0.10271791954102039,0.13287743065930013,0.9357346972659627,0.8068495139140694,0.10271791954102039,0.13287743065930013,0.0,0.0,0.0,0.0,0.08299547928562867,0.10231224695562224,0.03204185971586493,0.027202034090182736,0.9391014096773705,0.8496321753545336,0.1268181516365129,0.15138030450601958
2,g1pre,A,0.45681512747641817,0.5749052184652068,-0.003463878689225819,0.004634934478767838,0.0,0.0,0.0,0.0,0.45681512747641817,0.5749052184652068,-0.003463878689225819,0.004634934478767838,0.01156069393667536,-0.21267133170410335,0.010753182381925908,0.04657404475086546,0.39574875629205297,0.4407984850151291,0.005682158541235216,0.05529321905212692
2,g1pre,AV+,0.9138934189422746,0.8283102538806473,0.1526470613516241,0.15817077442047756,0.7419408061407301,0.6426839586183613,0.12027367168604575,0.12249590079966355,0.040071353759492556,0.07091102167457064,0.01322268279112404,0.017106118222705358,0.21282024154221146,0.2604740533345623,0.10920238325658782,0.11180234487473795,0.9693287693135403,0.9179614699326644,0.23836573517171122,0.24108339870337792
2,g1pre,AV-,0.9757638195574668,0.9077619514565519,0.1287064099275782,0.18168218266782188,0.757347145269319,0.7026680760340946,0.0939218738051002,0.1257019098942349,0.014361407516103153,0.050811945220101906,0.009441613699866847,0.025855250080781933,0.18066812152360257,0.1693098685235246,0.07301355841802648,0.06817769801341356,0.9673600763733587,0.9452627654665771,0.1804706852377863,0.2248210880178132
