group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,30,0.9704341075240991,1.0351297146923724,0.55,0.039108726077672,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,31,1.0351297146923724,1.0351297146923724,0.6074074074074074,0.02783943773772763,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,32,1.0998253218606455,1.0351297146923724,0.6055555555555555,0.03494067085946891,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,33,1.164520929028919,1.0351297146923724,0.6222222222222223,0.04239082645281332,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,34,1.229216536197192,1.0351297146923724,0.6074074074074074,0.03542801198094259,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.5962962962962963,0.049897013278916574,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.5907407407407407,0.03857901232592529,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.5666666666666667,0.028926850651506145,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.5407407407407407,0.04165637733037776,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.5444444444444445,0.02298087712220529,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.5333333333333334,0.04814814814814817,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.5666666666666667,0.03281489841975809,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.5814814814814815,0.023715274953455,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.55,0.05125315741888165,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.512962962962963,0.02962962962962963,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.5111111111111113,0.0458870803457921,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,auditory_direction,time_resolved_trial_response,46,2.0055638222164713,1.0351297146923724,0.5222222222222223,0.011111111111111079,96,540,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,0,-0.9704341075240991,1.0351297146923724,0.5361111111111112,0.03986861137335368,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,1,-0.9057385003558258,1.0351297146923724,0.4666666666666667,0.0485912657903775,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,2,-0.8410428931875525,1.0351297146923724,0.5472222222222222,0.06370747189544286,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,3,-0.7763472860192793,1.0351297146923724,0.5138888888888888,0.06514466333088097,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,4,-0.711651678851006,1.0351297146923724,0.5361111111111111,0.05241100628920336,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,5,-0.6469560716827327,1.0351297146923724,0.5111111111111111,0.061739196585813574,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,6,-0.5822604645144595,1.0351297146923724,0.475,0.043390275977259224,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,7,-0.5175648573461862,1.0351297146923724,0.5166666666666667,0.026931554763424063,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,8,-0.4528692501779129,1.0351297146923724,0.5361111111111112,0.0672428802050567,96,360,2,glm_clean,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,9,-0.38817364300963964,1.0351297146923724,0.4916666666666666,0.06608542918539066,96,360,2,glm_clean,balanced_accuracy
