area,task,time_index,time_s,stimulus_offset_s,pre,post,delta_group_difference_post_minus_pre
V1,modality,2,-0.8410428931875525,1.0351297146923724,-0.0050793650793651834,0.0024691358024692134,0.007548500881834397
V1,modality,3,-0.7763472860192793,1.0351297146923724,0.009100529100529053,0.010493827160493796,0.0013932980599647427
V1,modality,4,-0.711651678851006,1.0351297146923724,0.004126984126984201,-0.0015432098765433278,-0.005670194003527529
V1,modality,5,-0.6469560716827327,1.0351297146923724,0.0016666666666666496,0.002006172839506215,0.0003395061728395654
V1,modality,6,-0.5822604645144595,1.0351297146923724,-0.0030687830687831097,-0.023611111111111083,-0.020542328042327973
V1,modality,7,-0.5175648573461862,1.0351297146923724,0.0014021164021164045,-0.0063271604938272,-0.007729276895943604
V1,modality,8,-0.4528692501779129,1.0351297146923724,-0.010105820105820007,0.0033950617283950435,0.01350088183421505
V1,modality,9,-0.3881736430096396,1.0351297146923724,-0.026322751322751303,-0.013117283950617287,0.013205467372134017
V1,modality,10,-0.3234780358413663,1.0351297146923724,-0.006375661375661368,0.0,0.006375661375661368
V1,modality,11,-0.2587824286730931,1.0351297146923724,0.009656084656084696,-0.002006172839506104,-0.0116622574955908
V1,modality,12,-0.1940868215048198,1.0351297146923724,-0.010238095238095102,0.018209876543209935,0.028447971781305037
V1,modality,13,-0.1293912143365465,1.0351297146923724,-0.010476190476190417,-0.014506172839506115,-0.004029982363315698
V1,modality,14,-0.0646956071682732,1.0351297146923724,0.004920634920634881,-0.013117283950617287,-0.018037918871252168
V1,modality,15,0.0,1.0351297146923724,0.010925925925925895,-0.006790123456790087,-0.01771604938271598
V1,modality,16,0.0646956071682732,1.0351297146923724,-0.0029629629629630005,0.009413580246913578,0.012376543209876578
V1,modality,17,0.1293912143365465,1.0351297146923724,0.03137566137566128,-0.00694444444444442,-0.0383201058201057
V1,modality,18,0.1940868215048198,1.0351297146923724,0.0918518518518518,0.0810185185185186,-0.010833333333333195
V1,modality,19,0.2587824286730931,1.0351297146923724,0.24343915343915346,0.1274691358024692,-0.11597001763668424
V1,modality,20,0.3234780358413663,1.0351297146923724,0.2724338624338624,0.10216049382716041,-0.170273368606702
V1,modality,21,0.3881736430096396,1.0351297146923724,0.24743386243386256,0.09197530864197545,-0.1554585537918871
V1,modality,22,0.4528692501779129,1.0351297146923724,0.2717724867724869,0.07052469135802464,-0.20124779541446225
V1,modality,23,0.5175648573461862,1.0351297146923724,0.23711640211640217,0.08163580246913593,-0.15548059964726624
V1,modality,24,0.5822604645144595,1.0351297146923724,0.22735449735449742,0.04290123456790118,-0.18445326278659624
V1,modality,25,0.6469560716827327,1.0351297146923724,0.2240740740740741,0.03919753086419753,-0.18487654320987656
V1,modality,26,0.711651678851006,1.0351297146923724,0.20653439153439146,0.04583333333333339,-0.16070105820105807
V1,modality,27,0.7763472860192793,1.0351297146923724,0.19404761904761902,0.0219135802469137,-0.17213403880070532
V1,modality,28,0.8410428931875525,1.0351297146923724,0.1883068783068783,0.023919753086419693,-0.16438712522045862
V1,modality,29,0.9057385003558258,1.0351297146923724,0.1825661375661376,0.006635802469135865,-0.17593033509700173
V1,modality,30,0.9704341075240992,1.0351297146923724,0.16793650793650794,0.002623456790123435,-0.1653130511463845
V1,modality,31,1.0351297146923724,1.0351297146923724,0.1669047619047619,0.010339506172839408,-0.15656525573192248
V1,modality,32,1.0998253218606455,1.0351297146923724,0.16732804232804233,0.003240740740740655,-0.16408730158730167
V1,modality,33,1.164520929028919,1.0351297146923724,0.17933862433862424,0.009259259259259411,-0.17007936507936483
V1,modality,34,1.229216536197192,1.0351297146923724,0.160899470899471,0.004938271604938427,-0.15596119929453256
V1,modality,35,1.2939121433654657,1.0351297146923724,0.14433862433862432,-0.0004629629629628873,-0.1448015873015872
V1,modality,36,1.3586077505337386,1.0351297146923724,0.14140211640211642,0.0070987654320987525,-0.13430335097001767
V1,modality,37,1.423303357702012,1.0351297146923724,0.14484126984126977,0.014351851851851838,-0.13048941798941793
V1,modality,38,1.4879989648702852,1.0351297146923724,0.1314550264550265,0.01388888888888884,-0.11756613756613765
V1,modality,39,1.5526945720385583,1.0351297146923724,0.13222222222222224,0.009722222222222188,-0.12250000000000005
V1,modality,40,1.6173901792068317,1.0351297146923724,0.13701058201058203,-0.005401234567901203,-0.14241181657848323
V1,modality,41,1.682085786375105,1.0351297146923724,0.1120105820105819,0.010648148148148073,-0.10136243386243382
V1,modality,42,1.7467813935433782,1.0351297146923724,0.11867724867724871,0.012808641975308621,-0.1058686067019401
V1,modality,43,1.8114770007116516,1.0351297146923724,0.11899470899470899,0.01450617283950617,-0.10448853615520282
V1,modality,44,1.8761726078799248,1.0351297146923724,0.10605820105820107,0.01851851851851849,-0.08753968253968258
V1,modality,45,1.9408682150481984,1.0351297146923724,0.09547619047619049,-0.00864197530864197,-0.10411816578483246
V1,modality,46,2.0055638222164713,1.0351297146923724,0.08449735449735452,-0.04058641975308641,-0.12508377425044093
V1,trial_type,0,-0.9704341075240992,1.0351297146923724,-0.0022619047619046873,-0.017824074074074103,-0.015562169312169416
V1,trial_type,1,-0.9057385003558258,1.0351297146923724,-0.006111111111111095,0.0023148148148148112,0.008425925925925906
V1,trial_type,2,-0.8410428931875525,1.0351297146923724,0.011746031746031713,-0.008101851851851805,-0.019847883597883517
V1,trial_type,3,-0.7763472860192793,1.0351297146923724,0.011071428571428607,0.0016203703703704109,-0.009451058201058196
V1,trial_type,4,-0.711651678851006,1.0351297146923724,0.0069047619047619,0.013425925925925883,0.006521164021163983
V1,trial_type,5,-0.6469560716827327,1.0351297146923724,-0.0094841269841269,-0.0018518518518518129,0.007632275132275088
V1,trial_type,6,-0.5822604645144595,1.0351297146923724,-0.0048809523809524025,-0.0009259259259258995,0.003955026455026503
V1,trial_type,7,-0.5175648573461862,1.0351297146923724,-0.0140476190476191,0.00416666666666661,0.01821428571428571
V1,trial_type,8,-0.4528692501779129,1.0351297146923724,-0.016468253968254007,0.003472222222222293,0.0199404761904763
V1,trial_type,9,-0.3881736430096396,1.0351297146923724,-0.007499999999999896,-0.0016203703703704109,0.005879629629629485
V1,trial_type,10,-0.3234780358413663,1.0351297146923724,0.0009126984126983928,0.003472222222222196,0.002559523809523803
V1,trial_type,11,-0.2587824286730931,1.0351297146923724,0.00781746031746039,-0.010648148148148087,-0.018465608465608477
V1,trial_type,12,-0.1940868215048198,1.0351297146923724,-0.008293650793650797,0.006712962962962893,0.01500661375661369
V1,trial_type,13,-0.1293912143365465,1.0351297146923724,-0.022420634920635008,-0.0013888888888889117,0.021031746031746096
V1,trial_type,14,-0.0646956071682732,1.0351297146923724,-0.004484126984127007,-0.010648148148148184,-0.006164021164021177
V1,trial_type,15,0.0,1.0351297146923724,0.0018650793650794029,0.006481481481481477,0.004616402116402074
V1,trial_type,16,0.0646956071682732,1.0351297146923724,0.005833333333333315,-0.0027777777777777124,-0.008611111111111028
V1,trial_type,17,0.1293912143365465,1.0351297146923724,0.009880952380952407,0.011805555555555597,0.00192460317460319
V1,trial_type,18,0.1940868215048198,1.0351297146923724,0.0747619047619047,0.0425925925925926,-0.0321693121693121
V1,trial_type,19,0.2587824286730931,1.0351297146923724,0.18892857142857142,0.1113425925925926,-0.07758597883597881
V1,trial_type,20,0.3234780358413663,1.0351297146923724,0.23869047619047612,0.0974537037037036,-0.14123677248677252
V1,trial_type,21,0.3881736430096396,1.0351297146923724,0.21043650793650792,0.08402777777777781,-0.1264087301587301
V1,trial_type,22,0.4528692501779129,1.0351297146923724,0.20178571428571423,0.06203703703703706,-0.13974867724867718
V1,trial_type,23,0.5175648573461862,1.0351297146923724,0.18507936507936507,0.0398148148148148,-0.14526455026455026
V1,trial_type,24,0.5822604645144595,1.0351297146923724,0.178968253968254,0.03726851851851848,-0.14169973544973552
V1,trial_type,25,0.6469560716827327,1.0351297146923724,0.19944444444444448,0.03217592592592605,-0.16726851851851843
V1,trial_type,26,0.711651678851006,1.0351297146923724,0.15444444444444438,0.015972222222222165,-0.13847222222222222
V1,trial_type,27,0.7763472860192793,1.0351297146923724,0.16960317460317453,0.01805555555555549,-0.15154761904761904
V1,trial_type,28,0.8410428931875525,1.0351297146923724,0.1678174603174603,0.0092592592592593,-0.158558201058201
V1,trial_type,29,0.9057385003558258,1.0351297146923724,0.12170634920634921,-0.0004629629629629983,-0.1221693121693122
V1,trial_type,30,0.9704341075240992,1.0351297146923724,0.14444444444444443,0.0016203703703703831,-0.14282407407407405
V1,trial_type,31,1.0351297146923724,1.0351297146923724,0.13035714285714278,-0.0064814814814814214,-0.1368386243386242
V1,trial_type,32,1.0998253218606455,1.0351297146923724,0.1488888888888889,-0.004861111111111205,-0.1537500000000001
V1,trial_type,33,1.164520929028919,1.0351297146923724,0.11908730158730158,-0.0064814814814814214,-0.125568783068783
V1,trial_type,34,1.229216536197192,1.0351297146923724,0.12714285714285722,-0.004398148148148151,-0.13154100529100538
V1,trial_type,35,1.2939121433654657,1.0351297146923724,0.10595238095238085,0.00347222222222221,-0.10248015873015864
V1,trial_type,36,1.3586077505337386,1.0351297146923724,0.1195634920634922,0.016898148148148107,-0.1026653439153441
V1,trial_type,37,1.423303357702012,1.0351297146923724,0.1193650793650794,0.0092592592592593,-0.1101058201058201
V1,trial_type,38,1.4879989648702852,1.0351297146923724,0.09825396825396832,0.022453703703703698,-0.07580026455026462
V1,trial_type,39,1.5526945720385583,1.0351297146923724,0.1063492063492063,0.011574074074074181,-0.09477513227513212
V1,trial_type,40,1.6173901792068317,1.0351297146923724,0.09206349206349212,0.008101851851851805,-0.08396164021164032
V1,trial_type,41,1.682085786375105,1.0351297146923724,0.09337301587301594,-0.0023148148148147696,-0.09568783068783071
V1,trial_type,42,1.7467813935433782,1.0351297146923724,0.08261904761904759,0.010416666666666685,-0.0722023809523809
V1,trial_type,43,1.8114770007116516,1.0351297146923724,0.11702380952380959,0.017129629629629606,-0.09989417989417998
V1,trial_type,44,1.8761726078799248,1.0351297146923724,0.10869047619047612,0.009490740740740689,-0.09919973544973543
V1,trial_type,45,1.9408682150481984,1.0351297146923724,0.08063492063492067,0.009490740740740689,-0.07114417989417998
V1,trial_type,46,2.0055638222164713,1.0351297146923724,0.0784920634920635,0.01041666666666663,-0.06807539682539687
V1,visual_direction,0,-0.9704341075240992,1.0351297146923724,0.0116931216931217,-0.02901234567901234,-0.04070546737213404
V1,visual_direction,1,-0.9057385003558258,1.0351297146923724,0.007089947089947035,-0.024691358024691468,-0.0317813051146385
V1,visual_direction,2,-0.8410428931875525,1.0351297146923724,0.010952380952381047,-0.0037037037037036535,-0.0146560846560847
V1,visual_direction,3,-0.7763472860192793,1.0351297146923724,0.030952380952380953,-0.003395061728395099,-0.03434744268077605
V1,visual_direction,4,-0.711651678851006,1.0351297146923724,0.01867724867724868,0.012962962962963065,-0.005714285714285616
V1,visual_direction,5,-0.6469560716827327,1.0351297146923724,0.005185185185185348,0.0018518518518517713,-0.003333333333333577
V1,visual_direction,6,-0.5822604645144595,1.0351297146923724,-0.007936507936507908,-0.00030864197530861004,0.007627865961199298
V1,visual_direction,7,-0.5175648573461862,1.0351297146923724,-0.019735449735449773,-0.02932098765432095,-0.009585537918871179
V1,visual_direction,8,-0.4528692501779129,1.0351297146923724,-0.002486772486772537,0.01296296296296301,0.015449735449735547
V1,visual_direction,9,-0.3881736430096396,1.0351297146923724,-0.011851851851851891,-0.006481481481481477,0.005370370370370414
V1,visual_direction,10,-0.3234780358413663,1.0351297146923724,0.03259259259259262,0.0015432098765431057,-0.03104938271604951
V1,visual_direction,11,-0.2587824286730931,1.0351297146923724,0.018042328042328082,-0.02160493827160498,-0.03964726631393306
V1,visual_direction,12,-0.1940868215048198,1.0351297146923724,-0.0015873015873016927,-0.004938271604938205,-0.003350970017636512
V1,visual_direction,13,-0.1293912143365465,1.0351297146923724,0.021481481481481546,0.019753086419753152,-0.0017283950617283939
V1,visual_direction,14,-0.0646956071682732,1.0351297146923724,-0.011746031746031782,-0.0015432098765432167,0.010202821869488565
V1,visual_direction,15,0.0,1.0351297146923724,0.015343915343915382,-0.005555555555555536,-0.020899470899470918
V1,visual_direction,16,0.0646956071682732,1.0351297146923724,0.04645502645502658,-0.020061728395061706,-0.06651675485008829
V1,visual_direction,17,0.1293912143365465,1.0351297146923724,-0.003650793650793571,0.02932098765432095,0.03297178130511452
V1,visual_direction,18,0.1940868215048198,1.0351297146923724,0.06375661375661368,0.031481481481481444,-0.032275132275132234
V1,visual_direction,19,0.2587824286730931,1.0351297146923724,0.22957671957671955,0.15864197530864188,-0.07093474426807767
V1,visual_direction,20,0.3234780358413663,1.0351297146923724,0.23968253968253972,0.12098765432098768,-0.11869488536155204
V1,visual_direction,21,0.3881736430096396,1.0351297146923724,0.19687830687830687,0.10895061728395061,-0.08792768959435626
V1,visual_direction,22,0.4528692501779129,1.0351297146923724,0.1716402116402116,0.0703703703703703,-0.10126984126984129
V1,visual_direction,23,0.5175648573461862,1.0351297146923724,0.17793650793650795,0.062345679012345445,-0.1155908289241625
V1,visual_direction,24,0.5822604645144595,1.0351297146923724,0.18698412698412714,0.055246913580247026,-0.13173721340388012
V1,visual_direction,25,0.6469560716827327,1.0351297146923724,0.19312169312169325,0.05277777777777759,-0.14034391534391566
V1,visual_direction,26,0.711651678851006,1.0351297146923724,0.17507936507936506,0.0570987654320988,-0.11798059964726626
V1,visual_direction,27,0.7763472860192793,1.0351297146923724,0.1767724867724868,0.06543209876543243,-0.11134038800705437
V1,visual_direction,28,0.8410428931875525,1.0351297146923724,0.16216931216931185,0.06543209876543221,-0.09673721340387964
V1,visual_direction,29,0.9057385003558258,1.0351297146923724,0.1551851851851851,0.04567901234567906,-0.10950617283950603
V1,visual_direction,30,0.9704341075240992,1.0351297146923724,0.17899470899470882,0.03580246913580243,-0.1431922398589064
V1,visual_direction,31,1.0351297146923724,1.0351297146923724,0.16708994708994696,0.03981481481481486,-0.1272751322751321
V1,visual_direction,32,1.0998253218606455,1.0351297146923724,0.16068783068783066,0.036728395061728536,-0.12395943562610212
V1,visual_direction,33,1.164520929028919,1.0351297146923724,0.16190476190476177,0.0435185185185184,-0.11838624338624337
V1,visual_direction,34,1.229216536197192,1.0351297146923724,0.137989417989418,0.04290123456790118,-0.09508818342151681
V1,visual_direction,35,1.2939121433654657,1.0351297146923724,0.1292592592592594,0.03487654320987643,-0.09438271604938298
V1,visual_direction,36,1.3586077505337386,1.0351297146923724,0.1425396825396824,0.04104938271604941,-0.101490299823633
V1,visual_direction,37,1.423303357702012,1.0351297146923724,0.14677248677248678,0.0376543209876542,-0.10911816578483258
V1,visual_direction,38,1.4879989648702852,1.0351297146923724,0.12761904761904752,0.039814814814814636,-0.08780423280423288
V1,visual_direction,39,1.5526945720385583,1.0351297146923724,0.13962962962962955,0.0370370370370372,-0.10259259259259235
V1,visual_direction,40,1.6173901792068317,1.0351297146923724,0.12978835978835968,0.037345679012345645,-0.09244268077601403
V1,visual_direction,41,1.682085786375105,1.0351297146923724,0.1371957671957672,0.05586419753086436,-0.08133156966490285
V1,visual_direction,42,1.7467813935433782,1.0351297146923724,0.11682539682539672,0.039197530864197416,-0.0776278659611993
V1,visual_direction,43,1.8114770007116516,1.0351297146923724,0.1333333333333333,0.042592592592592626,-0.09074074074074068
V1,visual_direction,44,1.8761726078799248,1.0351297146923724,0.1138095238095238,0.029320987654321118,-0.08448853615520269
V1,visual_direction,45,1.9408682150481984,1.0351297146923724,0.11634920634920631,0.03919753086419753,-0.07715167548500879
V1,visual_direction,46,2.0055638222164713,1.0351297146923724,0.1012169312169311,0.033333333333333215,-0.06788359788359788
AM/PM,auditory_direction,0,-0.9704341075240992,1.0351297146923724,-0.006172839506172922,-0.024074074074074137,-0.017901234567901214
AM/PM,auditory_direction,1,-0.9057385003558258,1.0351297146923724,-0.0018518518518518823,0.0592592592592594,0.06111111111111128
AM/PM,auditory_direction,2,-0.8410428931875525,1.0351297146923724,0.06543209876543216,0.02685185185185196,-0.038580246913580196
AM/PM,auditory_direction,3,-0.7763472860192793,1.0351297146923724,0.004938271604938316,-0.019444444444444375,-0.02438271604938269
AM/PM,auditory_direction,4,-0.711651678851006,1.0351297146923724,0.017901234567901103,-0.025925925925925908,-0.04382716049382701
AM/PM,auditory_direction,5,-0.6469560716827327,1.0351297146923724,-0.03888888888888892,-0.03981481481481486,-0.0009259259259259411
AM/PM,auditory_direction,6,-0.5822604645144595,1.0351297146923724,0.03086419753086428,0.01574074074074061,-0.015123456790123668
AM/PM,auditory_direction,7,-0.5175648573461862,1.0351297146923724,0.0030864197530863224,-0.0064814814814815325,-0.009567901234567855
