condition,area,task,time_index,time_s,stimulus_offset_s,g1,g2,delta_g2_minus_g1
pre,V1,congruency,14,-0.0646956071682732,1.0351297146923724,0.51,0.5218253968253969,0.01182539682539685
pre,V1,congruency,15,0.0,1.0351297146923724,0.5177777777777778,0.4920634920634921,-0.02571428571428569
pre,V1,congruency,16,0.0646956071682732,1.0351297146923724,0.4833333333333334,0.4932539682539683,0.009920634920634885
pre,V1,congruency,17,0.1293912143365465,1.0351297146923724,0.4994444444444444,0.5253968253968254,0.025952380952381005
pre,V1,congruency,18,0.1940868215048198,1.0351297146923724,0.5305555555555557,0.5,-0.03055555555555567
pre,V1,congruency,19,0.2587824286730931,1.0351297146923724,0.5105555555555557,0.4869047619047619,-0.023650793650793756
pre,V1,congruency,20,0.3234780358413663,1.0351297146923724,0.5166666666666667,0.5011904761904762,-0.015476190476190532
pre,V1,congruency,21,0.3881736430096396,1.0351297146923724,0.5011111111111111,0.5186507936507937,0.017539682539682633
pre,V1,congruency,22,0.4528692501779129,1.0351297146923724,0.478888888888889,0.5055555555555555,0.02666666666666656
pre,V1,congruency,23,0.5175648573461862,1.0351297146923724,0.4955555555555556,0.5281746031746032,0.0326190476190476
pre,V1,congruency,24,0.5822604645144595,1.0351297146923724,0.4705555555555555,0.5166666666666667,0.046111111111111214
pre,V1,congruency,25,0.6469560716827327,1.0351297146923724,0.5105555555555555,0.511904761904762,0.0013492063492064332
pre,V1,congruency,26,0.711651678851006,1.0351297146923724,0.51,0.5047619047619047,-0.005238095238095264
pre,V1,congruency,27,0.7763472860192793,1.0351297146923724,0.518888888888889,0.5134920634920636,-0.0053968253968254
pre,V1,congruency,28,0.8410428931875525,1.0351297146923724,0.52,0.5341269841269841,0.014126984126984099
pre,V1,congruency,29,0.9057385003558258,1.0351297146923724,0.5011111111111111,0.5055555555555555,0.004444444444444473
pre,V1,congruency,30,0.9704341075240992,1.0351297146923724,0.5,0.4996031746031746,-0.0003968253968253954
pre,V1,congruency,31,1.0351297146923724,1.0351297146923724,0.51,0.5111111111111112,0.0011111111111111738
pre,V1,congruency,32,1.0998253218606455,1.0351297146923724,0.4977777777777777,0.5182539682539683,0.020476190476190592
pre,V1,congruency,33,1.164520929028919,1.0351297146923724,0.4950000000000001,0.5222222222222223,0.027222222222222148
pre,V1,congruency,34,1.229216536197192,1.0351297146923724,0.4961111111111111,0.5063492063492063,0.010238095238095213
pre,V1,congruency,35,1.2939121433654657,1.0351297146923724,0.4922222222222222,0.503968253968254,0.011746031746031727
pre,V1,congruency,36,1.3586077505337386,1.0351297146923724,0.5122222222222221,0.4984126984126984,-0.013809523809523716
pre,V1,congruency,37,1.423303357702012,1.0351297146923724,0.4866666666666667,0.5214285714285715,0.03476190476190477
pre,V1,congruency,38,1.4879989648702852,1.0351297146923724,0.5005555555555555,0.5150793650793651,0.014523809523809605
pre,V1,congruency,39,1.5526945720385583,1.0351297146923724,0.5127777777777778,0.5123015873015874,-0.0004761904761904079
pre,V1,congruency,40,1.6173901792068317,1.0351297146923724,0.5094444444444444,0.5015873015873016,-0.007857142857142785
pre,V1,congruency,41,1.682085786375105,1.0351297146923724,0.4988888888888889,0.4996031746031746,0.0007142857142857229
pre,V1,congruency,42,1.7467813935433782,1.0351297146923724,0.5088888888888888,0.5055555555555555,-0.0033333333333332993
pre,V1,congruency,43,1.8114770007116516,1.0351297146923724,0.486111111111111,0.5162698412698413,0.03015873015873033
pre,V1,congruency,44,1.8761726078799248,1.0351297146923724,0.4816666666666666,0.5158730158730159,0.03420634920634935
pre,V1,congruency,45,1.9408682150481984,1.0351297146923724,0.4855555555555556,0.5,0.014444444444444426
pre,V1,congruency,46,2.0055638222164713,1.0351297146923724,0.4783333333333333,0.513888888888889,0.035555555555555673
pre,V1,modality,0,-0.9704341075240992,1.0351297146923724,0.3403703703703704,0.3399470899470899,-0.0004232804232804921
pre,V1,modality,1,-0.9057385003558258,1.0351297146923724,0.3324074074074074,0.3335978835978836,0.0011904761904762418
pre,V1,modality,2,-0.8410428931875525,1.0351297146923724,0.3390740740740741,0.3339947089947089,-0.0050793650793651834
pre,V1,modality,3,-0.7763472860192793,1.0351297146923724,0.3412962962962963,0.3503968253968254,0.009100529100529053
pre,V1,modality,4,-0.711651678851006,1.0351297146923724,0.3299999999999999,0.3341269841269841,0.004126984126984201
pre,V1,modality,5,-0.6469560716827327,1.0351297146923724,0.3307407407407407,0.3324074074074074,0.0016666666666666496
pre,V1,modality,6,-0.5822604645144595,1.0351297146923724,0.3264814814814815,0.3234126984126984,-0.0030687830687831097
pre,V1,modality,7,-0.5175648573461862,1.0351297146923724,0.3335185185185185,0.3349206349206349,0.0014021164021164045
pre,V1,modality,8,-0.4528692501779129,1.0351297146923724,0.3399999999999999,0.3298941798941799,-0.010105820105820007
pre,V1,modality,9,-0.3881736430096396,1.0351297146923724,0.3462962962962962,0.3199735449735449,-0.026322751322751303
pre,V1,modality,10,-0.3234780358413663,1.0351297146923724,0.3357407407407407,0.3293650793650793,-0.006375661375661368
pre,V1,modality,11,-0.2587824286730931,1.0351297146923724,0.3222222222222222,0.3318783068783069,0.009656084656084696
pre,V1,modality,12,-0.1940868215048198,1.0351297146923724,0.3427777777777777,0.3325396825396826,-0.010238095238095102
pre,V1,modality,13,-0.1293912143365465,1.0351297146923724,0.3403703703703703,0.3298941798941799,-0.010476190476190417
pre,V1,modality,14,-0.0646956071682732,1.0351297146923724,0.3337037037037037,0.3386243386243386,0.004920634920634881
pre,V1,modality,15,0.0,1.0351297146923724,0.3362962962962963,0.3472222222222222,0.010925925925925895
pre,V1,modality,16,0.0646956071682732,1.0351297146923724,0.3390740740740741,0.3361111111111111,-0.0029629629629630005
pre,V1,modality,17,0.1293912143365465,1.0351297146923724,0.3253703703703704,0.3567460317460317,0.03137566137566128
pre,V1,modality,18,0.1940868215048198,1.0351297146923724,0.3757407407407407,0.4675925925925925,0.0918518518518518
pre,V1,modality,19,0.2587824286730931,1.0351297146923724,0.4664814814814814,0.7099206349206348,0.24343915343915346
pre,V1,modality,20,0.3234780358413663,1.0351297146923724,0.4937037037037036,0.766137566137566,0.2724338624338624
pre,V1,modality,21,0.3881736430096396,1.0351297146923724,0.5409259259259259,0.7883597883597885,0.24743386243386256
pre,V1,modality,22,0.4528692501779129,1.0351297146923724,0.5316666666666666,0.8034391534391535,0.2717724867724869
pre,V1,modality,23,0.5175648573461862,1.0351297146923724,0.5557407407407406,0.7928571428571428,0.23711640211640217
pre,V1,modality,24,0.5822604645144595,1.0351297146923724,0.5588888888888889,0.7862433862433863,0.22735449735449742
pre,V1,modality,25,0.6469560716827327,1.0351297146923724,0.562037037037037,0.7861111111111111,0.2240740740740741
pre,V1,modality,26,0.711651678851006,1.0351297146923724,0.5720370370370371,0.7785714285714286,0.20653439153439146
pre,V1,modality,27,0.7763472860192793,1.0351297146923724,0.5888888888888889,0.7829365079365079,0.19404761904761902
pre,V1,modality,28,0.8410428931875525,1.0351297146923724,0.5955555555555556,0.7838624338624339,0.1883068783068783
pre,V1,modality,29,0.9057385003558258,1.0351297146923724,0.5846296296296296,0.7671957671957672,0.1825661375661376
pre,V1,modality,30,0.9704341075240992,1.0351297146923724,0.5946296296296296,0.7625661375661376,0.16793650793650794
pre,V1,modality,31,1.0351297146923724,1.0351297146923724,0.5987037037037037,0.7656084656084656,0.1669047619047619
pre,V1,modality,32,1.0998253218606455,1.0351297146923724,0.5898148148148148,0.7571428571428571,0.16732804232804233
pre,V1,modality,33,1.164520929028919,1.0351297146923724,0.5801851851851852,0.7595238095238095,0.17933862433862424
pre,V1,modality,34,1.229216536197192,1.0351297146923724,0.5942592592592593,0.7551587301587303,0.160899470899471
pre,V1,modality,35,1.2939121433654657,1.0351297146923724,0.6031481481481482,0.7474867724867725,0.14433862433862432
pre,V1,modality,36,1.3586077505337386,1.0351297146923724,0.5972222222222222,0.7386243386243386,0.14140211640211642
pre,V1,modality,37,1.423303357702012,1.0351297146923724,0.587037037037037,0.7318783068783068,0.14484126984126977
pre,V1,modality,38,1.4879989648702852,1.0351297146923724,0.5848148148148148,0.7162698412698413,0.1314550264550265
pre,V1,modality,39,1.5526945720385583,1.0351297146923724,0.5853703703703703,0.7175925925925926,0.13222222222222224
pre,V1,modality,40,1.6173901792068317,1.0351297146923724,0.5774074074074074,0.7144179894179894,0.13701058201058203
pre,V1,modality,41,1.682085786375105,1.0351297146923724,0.5801851851851852,0.6921957671957671,0.1120105820105819
pre,V1,modality,42,1.7467813935433782,1.0351297146923724,0.5688888888888889,0.6875661375661376,0.11867724867724871
pre,V1,modality,43,1.8114770007116516,1.0351297146923724,0.5742592592592592,0.6932539682539682,0.11899470899470899
pre,V1,modality,44,1.8761726078799248,1.0351297146923724,0.5700000000000001,0.6760582010582011,0.10605820105820107
pre,V1,modality,45,1.9408682150481984,1.0351297146923724,0.5727777777777778,0.6682539682539683,0.09547619047619049
pre,V1,modality,46,2.0055638222164713,1.0351297146923724,0.5514814814814815,0.635978835978836,0.08449735449735452
pre,V1,trial_type,0,-0.9704341075240992,1.0351297146923724,0.1266666666666666,0.1244047619047619,-0.0022619047619046873
pre,V1,trial_type,1,-0.9057385003558258,1.0351297146923724,0.1283333333333333,0.1222222222222222,-0.006111111111111095
pre,V1,trial_type,2,-0.8410428931875525,1.0351297146923724,0.1186111111111111,0.1303571428571428,0.011746031746031713
pre,V1,trial_type,3,-0.7763472860192793,1.0351297146923724,0.1244444444444444,0.135515873015873,0.011071428571428607
pre,V1,trial_type,4,-0.711651678851006,1.0351297146923724,0.1244444444444444,0.1313492063492063,0.0069047619047619
pre,V1,trial_type,5,-0.6469560716827327,1.0351297146923724,0.1366666666666666,0.1271825396825397,-0.0094841269841269
pre,V1,trial_type,6,-0.5822604645144595,1.0351297146923724,0.1344444444444444,0.129563492063492,-0.0048809523809524025
pre,V1,trial_type,7,-0.5175648573461862,1.0351297146923724,0.1311111111111111,0.117063492063492,-0.0140476190476191
pre,V1,trial_type,8,-0.4528692501779129,1.0351297146923724,0.1375,0.121031746031746,-0.016468253968254007
pre,V1,trial_type,9,-0.3881736430096396,1.0351297146923724,0.1352777777777777,0.1277777777777778,-0.007499999999999896
pre,V1,trial_type,10,-0.3234780358413663,1.0351297146923724,0.1308333333333333,0.1317460317460317,0.0009126984126983928
pre,V1,trial_type,11,-0.2587824286730931,1.0351297146923724,0.1177777777777777,0.1255952380952381,0.00781746031746039
pre,V1,trial_type,12,-0.1940868215048198,1.0351297146923724,0.1283333333333333,0.1200396825396825,-0.008293650793650797
pre,V1,trial_type,13,-0.1293912143365465,1.0351297146923724,0.1375,0.115079365079365,-0.022420634920635008
pre,V1,trial_type,14,-0.0646956071682732,1.0351297146923724,0.1344444444444444,0.1299603174603174,-0.004484126984127007
pre,V1,trial_type,15,0.0,1.0351297146923724,0.1302777777777777,0.1321428571428571,0.0018650793650794029
pre,V1,trial_type,16,0.0646956071682732,1.0351297146923724,0.1219444444444444,0.1277777777777777,0.005833333333333315
pre,V1,trial_type,17,0.1293912143365465,1.0351297146923724,0.1258333333333333,0.1357142857142857,0.009880952380952407
pre,V1,trial_type,18,0.1940868215048198,1.0351297146923724,0.1438888888888889,0.2186507936507936,0.0747619047619047
pre,V1,trial_type,19,0.2587824286730931,1.0351297146923724,0.2019444444444444,0.3908730158730158,0.18892857142857142
pre,V1,trial_type,20,0.3234780358413663,1.0351297146923724,0.2236111111111111,0.4623015873015872,0.23869047619047612
pre,V1,trial_type,21,0.3881736430096396,1.0351297146923724,0.2808333333333334,0.4912698412698413,0.21043650793650792
pre,V1,trial_type,22,0.4528692501779129,1.0351297146923724,0.2916666666666667,0.4934523809523809,0.20178571428571423
pre,V1,trial_type,23,0.5175648573461862,1.0351297146923724,0.3188888888888889,0.503968253968254,0.18507936507936507
pre,V1,trial_type,24,0.5822604645144595,1.0351297146923724,0.3222222222222222,0.5011904761904762,0.178968253968254
pre,V1,trial_type,25,0.6469560716827327,1.0351297146923724,0.32,0.5194444444444445,0.19944444444444448
pre,V1,trial_type,26,0.711651678851006,1.0351297146923724,0.3358333333333333,0.4902777777777777,0.15444444444444438
pre,V1,trial_type,27,0.7763472860192793,1.0351297146923724,0.3202777777777778,0.4898809523809523,0.16960317460317453
pre,V1,trial_type,28,0.8410428931875525,1.0351297146923724,0.3188888888888889,0.4867063492063492,0.1678174603174603
pre,V1,trial_type,29,0.9057385003558258,1.0351297146923724,0.3344444444444444,0.4561507936507936,0.12170634920634921
pre,V1,trial_type,30,0.9704341075240992,1.0351297146923724,0.3319444444444444,0.4763888888888888,0.14444444444444443
pre,V1,trial_type,31,1.0351297146923724,1.0351297146923724,0.3402777777777778,0.4706349206349206,0.13035714285714278
pre,V1,trial_type,32,1.0998253218606455,1.0351297146923724,0.3233333333333333,0.4722222222222222,0.1488888888888889
pre,V1,trial_type,33,1.164520929028919,1.0351297146923724,0.3366666666666666,0.4557539682539682,0.11908730158730158
pre,V1,trial_type,34,1.229216536197192,1.0351297146923724,0.3355555555555555,0.4626984126984127,0.12714285714285722
pre,V1,trial_type,35,1.2939121433654657,1.0351297146923724,0.3375,0.4434523809523809,0.10595238095238085
pre,V1,trial_type,36,1.3586077505337386,1.0351297146923724,0.3224999999999999,0.4420634920634921,0.1195634920634922
pre,V1,trial_type,37,1.423303357702012,1.0351297146923724,0.3197222222222222,0.4390873015873016,0.1193650793650794
pre,V1,trial_type,38,1.4879989648702852,1.0351297146923724,0.3255555555555555,0.4238095238095238,0.09825396825396832
pre,V1,trial_type,39,1.5526945720385583,1.0351297146923724,0.3041666666666667,0.410515873015873,0.1063492063492063
pre,V1,trial_type,40,1.6173901792068317,1.0351297146923724,0.3083333333333333,0.4003968253968254,0.09206349206349212
pre,V1,trial_type,41,1.682085786375105,1.0351297146923724,0.3016666666666666,0.3950396825396825,0.09337301587301594
pre,V1,trial_type,42,1.7467813935433782,1.0351297146923724,0.2955555555555555,0.3781746031746031,0.08261904761904759
pre,V1,trial_type,43,1.8114770007116516,1.0351297146923724,0.2716666666666666,0.3886904761904762,0.11702380952380959
pre,V1,trial_type,44,1.8761726078799248,1.0351297146923724,0.2661111111111111,0.3748015873015872,0.10869047619047612
pre,V1,trial_type,45,1.9408682150481984,1.0351297146923724,0.2733333333333333,0.353968253968254,0.08063492063492067
pre,V1,trial_type,46,2.0055638222164713,1.0351297146923724,0.2627777777777778,0.3412698412698413,0.0784920634920635
pre,V1,visual_direction,0,-0.9704341075240992,1.0351297146923724,0.484074074074074,0.4957671957671957,0.0116931216931217
pre,V1,visual_direction,1,-0.9057385003558258,1.0351297146923724,0.4992592592592593,0.5063492063492063,0.007089947089947035
pre,V1,visual_direction,2,-0.8410428931875525,1.0351297146923724,0.5014814814814814,0.5124338624338625,0.010952380952381047
pre,V1,visual_direction,3,-0.7763472860192793,1.0351297146923724,0.4907407407407407,0.5216931216931217,0.030952380952380953
pre,V1,visual_direction,4,-0.711651678851006,1.0351297146923724,0.4911111111111111,0.5097883597883598,0.01867724867724868
pre,V1,visual_direction,5,-0.6469560716827327,1.0351297146923724,0.4985185185185184,0.5037037037037038,0.005185185185185348
pre,V1,visual_direction,6,-0.5822604645144595,1.0351297146923724,0.5111111111111111,0.5031746031746032,-0.007936507936507908
pre,V1,visual_direction,7,-0.5175648573461862,1.0351297146923724,0.508888888888889,0.4891534391534392,-0.019735449735449773
pre,V1,visual_direction,8,-0.4528692501779129,1.0351297146923724,0.518888888888889,0.5164021164021164,-0.002486772486772537
pre,V1,visual_direction,9,-0.3881736430096396,1.0351297146923724,0.5044444444444445,0.4925925925925926,-0.011851851851851891
pre,V1,visual_direction,10,-0.3234780358413663,1.0351297146923724,0.4859259259259259,0.5185185185185185,0.03259259259259262
pre,V1,visual_direction,11,-0.2587824286730931,1.0351297146923724,0.5007407407407407,0.5187830687830688,0.018042328042328082
pre,V1,visual_direction,12,-0.1940868215048198,1.0351297146923724,0.5092592592592593,0.5076719576719576,-0.0015873015873016927
pre,V1,visual_direction,13,-0.1293912143365465,1.0351297146923724,0.4859259259259259,0.5074074074074074,0.021481481481481546
pre,V1,visual_direction,14,-0.0646956071682732,1.0351297146923724,0.5096296296296297,0.4978835978835979,-0.011746031746031782
pre,V1,visual_direction,15,0.0,1.0351297146923724,0.4962962962962963,0.5116402116402117,0.015343915343915382
pre,V1,visual_direction,16,0.0646956071682732,1.0351297146923724,0.4633333333333332,0.5097883597883598,0.04645502645502658
pre,V1,visual_direction,17,0.1293912143365465,1.0351297146923724,0.51,0.5063492063492064,-0.003650793650793571
pre,V1,visual_direction,18,0.1940868215048198,1.0351297146923724,0.538888888888889,0.6026455026455027,0.06375661375661368
pre,V1,visual_direction,19,0.2587824286730931,1.0351297146923724,0.5918518518518519,0.8214285714285714,0.22957671957671955
pre,V1,visual_direction,20,0.3234780358413663,1.0351297146923724,0.638888888888889,0.8785714285714287,0.23968253968253972
pre,V1,visual_direction,21,0.3881736430096396,1.0351297146923724,0.7062962962962963,0.9031746031746032,0.19687830687830687
pre,V1,visual_direction,22,0.4528692501779129,1.0351297146923724,0.7566666666666666,0.9283068783068782,0.1716402116402116
pre,V1,visual_direction,23,0.5175648573461862,1.0351297146923724,0.7892592592592592,0.9671957671957672,0.17793650793650795
pre,V1,visual_direction,24,0.5822604645144595,1.0351297146923724,0.7992592592592592,0.9862433862433864,0.18698412698412714
pre,V1,visual_direction,25,0.6469560716827327,1.0351297146923724,0.7944444444444444,0.9875661375661376,0.19312169312169325
pre,V1,visual_direction,26,0.711651678851006,1.0351297146923724,0.7955555555555556,0.9706349206349206,0.17507936507936506
pre,V1,visual_direction,27,0.7763472860192793,1.0351297146923724,0.7766666666666666,0.9534391534391534,0.1767724867724868
pre,V1,visual_direction,28,0.8410428931875525,1.0351297146923724,0.788888888888889,0.9510582010582008,0.16216931216931185
pre,V1,visual_direction,29,0.9057385003558258,1.0351297146923724,0.7985185185185185,0.9537037037037036,0.1551851851851851
pre,V1,visual_direction,30,0.9704341075240992,1.0351297146923724,0.7762962962962964,0.9552910052910052,0.17899470899470882
pre,V1,visual_direction,31,1.0351297146923724,1.0351297146923724,0.7874074074074074,0.9544973544973544,0.16708994708994696
pre,V1,visual_direction,32,1.0998253218606455,1.0351297146923724,0.7959259259259259,0.9566137566137566,0.16068783068783066
pre,V1,visual_direction,33,1.164520929028919,1.0351297146923724,0.787037037037037,0.9489417989417988,0.16190476190476177
pre,V1,visual_direction,34,1.229216536197192,1.0351297146923724,0.8114814814814816,0.9494708994708996,0.137989417989418
pre,V1,visual_direction,35,1.2939121433654657,1.0351297146923724,0.8022222222222222,0.9314814814814816,0.1292592592592594
pre,V1,visual_direction,36,1.3586077505337386,1.0351297146923724,0.7825925925925926,0.925132275132275,0.1425396825396824
pre,V1,visual_direction,37,1.423303357702012,1.0351297146923724,0.765925925925926,0.9126984126984128,0.14677248677248678
pre,V1,visual_direction,38,1.4879989648702852,1.0351297146923724,0.7737037037037037,0.9013227513227512,0.12761904761904752
pre,V1,visual_direction,39,1.5526945720385583,1.0351297146923724,0.752962962962963,0.8925925925925925,0.13962962962962955
pre,V1,visual_direction,40,1.6173901792068317,1.0351297146923724,0.7559259259259259,0.8857142857142856,0.12978835978835968
pre,V1,visual_direction,41,1.682085786375105,1.0351297146923724,0.7337037037037037,0.870899470899471,0.1371957671957672
pre,V1,visual_direction,42,1.7467813935433782,1.0351297146923724,0.7392592592592593,0.856084656084656,0.11682539682539672
pre,V1,visual_direction,43,1.8114770007116516,1.0351297146923724,0.712962962962963,0.8462962962962963,0.1333333333333333
pre,V1,visual_direction,44,1.8761726078799248,1.0351297146923724,0.7137037037037037,0.8275132275132275,0.1138095238095238
pre,V1,visual_direction,45,1.9408682150481984,1.0351297146923724,0.7066666666666667,0.823015873015873,0.11634920634920631
pre,V1,visual_direction,46,2.0055638222164713,1.0351297146923724,0.7003703703703704,0.8015873015873015,0.1012169312169311
pre,AM/PM,auditory_direction,0,-0.9704341075240992,1.0351297146923724,0.5,0.4938271604938271,-0.006172839506172922
pre,AM/PM,auditory_direction,1,-0.9057385003558258,1.0351297146923724,0.4703703703703704,0.4685185185185185,-0.0018518518518518823
pre,AM/PM,auditory_direction,2,-0.8410428931875525,1.0351297146923724,0.4407407407407406,0.5061728395061728,0.06543209876543216
pre,AM/PM,auditory_direction,3,-0.7763472860192793,1.0351297146923724,0.5037037037037038,0.5086419753086421,0.004938271604938316
