group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons,group_base,condition
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.6,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.6027777777777779,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.6666666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.6407407407407407,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.6462962962962963,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.6824074074074074,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.6935185185185186,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.6629629629629631,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.6824074074074074,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.6472222222222223,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.6398148148148147,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.5962962962962963,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.6083333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.5472222222222223,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.537037037037037,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.5685185185185185,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.5444444444444445,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.5166666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.4796296296296296,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.487037037037037,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.1291666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.1333333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.1291666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.1333333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.1125,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.1125,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.1152777777777777,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.1194444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.1277777777777777,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.1138888888888888,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.1375,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.1041666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.125,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.1069444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.0944444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.1194444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.1125,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.1180555555555555,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.1819444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.275,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.3013888888888889,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.3402777777777778,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.3527777777777777,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.3541666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.3694444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.3416666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.3319444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.3416666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.2916666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.2861111111111111,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.3333333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.3236111111111112,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.3166666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.3388888888888889,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.3375,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.3097222222222222,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.3138888888888889,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.2736111111111111,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.2638888888888889,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.2458333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.2041666666666666,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.2222222222222221,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.2486111111111111,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.2305555555555555,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.1888888888888888,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.2055555555555555,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.1986111111111111,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.5018518518518518,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5407407407407407,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.4944444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.4796296296296296,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.4925925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.4851851851851852,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.4925925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.4925925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.5074074074074073,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.5259259259259259,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.4944444444444444,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.4518518518518519,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.4796296296296297,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.5,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.4833333333333333,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.4703703703703703,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.4777777777777777,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.4962962962962962,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.5055555555555555,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.6574074074074074,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.7592592592592592,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.8222222222222222,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.8166666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.7574074074074074,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.7074074074074075,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.675925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.6425925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.6555555555555556,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.6166666666666667,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.5518518518518519,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.5888888888888889,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.6314814814814815,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.6092592592592592,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.6222222222222222,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.6537037037037037,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.6222222222222222,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.6611111111111111,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.5925925925925926,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.5740740740740742,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.548148148148148,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.5740740740740741,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.5518518518518518,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.5,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.5777777777777777,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.5240740740740741,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.512962962962963,,,1,96.0,96,96,g1,pre
g1pre,AM/PM,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.5055555555555555,,,1,96.0,96,96,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.4712962962962963,0.0458309950769059,0.0324074074074074,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5101851851851851,0.0013094570021973,0.0009259259259259,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.4833333333333334,0.0288080540483408,0.0203703703703704,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5138888888888888,0.0091661990153812,0.0064814814814815,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.5222222222222223,0.0183323980307623,0.0129629629629629,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.5,0.0602350221010761,0.0425925925925925,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.5083333333333333,0.0039283710065917,0.0027777777777776,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.5083333333333333,0.0851147051428252,0.0601851851851852,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.5111111111111111,0.0314269680527353,0.0222222222222221,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.5120370370370371,0.017022941028565,0.012037037037037,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.5185185185185185,0.0052378280087891,0.0037037037037036,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.5157407407407407,0.0615444791032735,0.0435185185185185,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5194444444444445,0.0353553390593274,0.025,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.5351851851851852,0.0366647960615246,0.0259259259259259,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.4972222222222222,0.030117511050538,0.0212962962962962,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.4842592592592593,0.0065472850109866,0.0046296296296296,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.5055555555555555,0.0366647960615246,0.0259259259259259,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.5444444444444445,0.013094570021973,0.0092592592592592,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.4842592592592593,0.0196418550329595,0.0138888888888888,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.499074074074074,0.0013094570021973,0.0009259259259259,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.5,0.0026189140043946,0.0018518518518518,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.4907407407407407,0.0209513120351569,0.0148148148148148,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.5037037037037038,0.041902624070314,0.0296296296296296,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.5018518518518519,0.0052378280087891,0.0037037037037036,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.5342592592592592,0.0196418550329595,0.0138888888888888,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.487037037037037,0.0157134840263676,0.011111111111111,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.4925925925925926,0.0104756560175786,0.0074074074074075,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.5092592592592592,0.0419026240703139,0.0296296296296296,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.4935185185185185,0.0091661990153811,0.0064814814814814,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.4962962962962963,0.075948506127444,0.0537037037037037,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.5157407407407408,0.0091661990153811,0.0064814814814814,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.5120370370370371,0.0877336191472198,0.0620370370370371,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.5138888888888888,0.0013094570021972,0.0009259259259258,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.5351851851851852,0.0130945700219731,0.0092592592592592,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.512962962962963,0.0078567420131838,0.0055555555555555,2,54.5,45,64,g1,pre
g1pre,LM,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.5287037037037037,0.0353553390593272,0.0249999999999999,2,54.5,45,64,g1,pre
