group_base,area,task,time_index,time_s,stimulus_offset_s,pre,post,delta_post_minus_pre
g1,V1,congruency,5,-0.6469560716827327,1.0351297146923724,0.5083333333333333,0.5115740740740741,0.0032407407407407662
g1,V1,congruency,6,-0.5822604645144595,1.0351297146923724,0.5166666666666666,0.4925925925925926,-0.024074074074074026
g1,V1,congruency,7,-0.5175648573461862,1.0351297146923724,0.5122222222222222,0.4972222222222222,-0.015000000000000069
g1,V1,congruency,8,-0.4528692501779129,1.0351297146923724,0.5127777777777778,0.4953703703703703,-0.017407407407407482
g1,V1,congruency,9,-0.3881736430096396,1.0351297146923724,0.5055555555555555,0.525,0.019444444444444486
g1,V1,congruency,10,-0.3234780358413663,1.0351297146923724,0.4755555555555555,0.5060185185185185,0.030462962962963025
g1,V1,congruency,11,-0.2587824286730931,1.0351297146923724,0.4894444444444444,0.5138888888888888,0.024444444444444435
g1,V1,congruency,12,-0.1940868215048198,1.0351297146923724,0.495,0.5199074074074074,0.024907407407407378
g1,V1,congruency,13,-0.1293912143365465,1.0351297146923724,0.5061111111111111,0.5027777777777778,-0.0033333333333332993
g1,V1,congruency,14,-0.0646956071682732,1.0351297146923724,0.51,0.4791666666666667,-0.030833333333333324
g1,V1,congruency,15,0.0,1.0351297146923724,0.5177777777777778,0.4967592592592592,-0.021018518518518603
g1,V1,congruency,16,0.0646956071682732,1.0351297146923724,0.4833333333333334,0.4782407407407407,-0.005092592592592704
g1,V1,congruency,17,0.1293912143365465,1.0351297146923724,0.4994444444444444,0.474537037037037,-0.024907407407407434
g1,V1,congruency,18,0.1940868215048198,1.0351297146923724,0.5305555555555557,0.5203703703703705,-0.010185185185185186
g1,V1,congruency,19,0.2587824286730931,1.0351297146923724,0.5105555555555557,0.499537037037037,-0.01101851851851865
g1,V1,congruency,20,0.3234780358413663,1.0351297146923724,0.5166666666666667,0.5060185185185185,-0.010648148148148184
g1,V1,congruency,21,0.3881736430096396,1.0351297146923724,0.5011111111111111,0.4976851851851852,-0.003425925925925888
g1,V1,congruency,22,0.4528692501779129,1.0351297146923724,0.478888888888889,0.4847222222222222,0.005833333333333246
g1,V1,congruency,23,0.5175648573461862,1.0351297146923724,0.4955555555555556,0.5092592592592593,0.013703703703703718
g1,V1,congruency,24,0.5822604645144595,1.0351297146923724,0.4705555555555555,0.4930555555555556,0.022500000000000075
g1,V1,congruency,25,0.6469560716827327,1.0351297146923724,0.5105555555555555,0.5009259259259259,-0.009629629629629655
g1,V1,congruency,26,0.711651678851006,1.0351297146923724,0.51,0.4888888888888889,-0.021111111111111136
g1,V1,congruency,27,0.7763472860192793,1.0351297146923724,0.518888888888889,0.5032407407407408,-0.01564814814814819
g1,V1,congruency,28,0.8410428931875525,1.0351297146923724,0.52,0.4814814814814815,-0.03851851851851851
g1,V1,congruency,29,0.9057385003558258,1.0351297146923724,0.5011111111111111,0.4958333333333333,-0.00527777777777777
g1,V1,congruency,30,0.9704341075240992,1.0351297146923724,0.5,0.4912037037037036,-0.008796296296296413
g1,V1,congruency,31,1.0351297146923724,1.0351297146923724,0.51,0.5078703703703703,-0.0021296296296297035
g1,V1,congruency,32,1.0998253218606455,1.0351297146923724,0.4977777777777777,0.5060185185185185,0.008240740740740826
g1,V1,congruency,33,1.164520929028919,1.0351297146923724,0.4950000000000001,0.5064814814814814,0.011481481481481315
g1,V1,congruency,34,1.229216536197192,1.0351297146923724,0.4961111111111111,0.4699074074074074,-0.02620370370370373
g1,V1,congruency,35,1.2939121433654657,1.0351297146923724,0.4922222222222222,0.5115740740740741,0.019351851851851842
g1,V1,congruency,36,1.3586077505337386,1.0351297146923724,0.5122222222222221,0.5009259259259259,-0.011296296296296249
g1,V1,congruency,37,1.423303357702012,1.0351297146923724,0.4866666666666667,0.4657407407407407,-0.020925925925926014
g1,V1,congruency,38,1.4879989648702852,1.0351297146923724,0.5005555555555555,0.4694444444444445,-0.031111111111111034
g1,V1,congruency,39,1.5526945720385583,1.0351297146923724,0.5127777777777778,0.4773148148148148,-0.035462962962962974
g1,V1,congruency,40,1.6173901792068317,1.0351297146923724,0.5094444444444444,0.475462962962963,-0.03398148148148139
g1,V1,congruency,41,1.682085786375105,1.0351297146923724,0.4988888888888889,0.4902777777777778,-0.00861111111111107
g1,V1,congruency,42,1.7467813935433782,1.0351297146923724,0.5088888888888888,0.4875,-0.021388888888888846
g1,V1,congruency,43,1.8114770007116516,1.0351297146923724,0.486111111111111,0.5023148148148148,0.016203703703703776
g1,V1,congruency,44,1.8761726078799248,1.0351297146923724,0.4816666666666666,0.5148148148148147,0.03314814814814815
g1,V1,congruency,45,1.9408682150481984,1.0351297146923724,0.4855555555555556,0.5018518518518519,0.01629629629629631
g1,V1,congruency,46,2.0055638222164713,1.0351297146923724,0.4783333333333333,0.4921296296296296,0.013796296296296306
g1,V1,modality,0,-0.9704341075240992,1.0351297146923724,0.3403703703703704,0.3393518518518518,-0.0010185185185185852
g1,V1,modality,1,-0.9057385003558258,1.0351297146923724,0.3324074074074074,0.3304012345679012,-0.0020061728395061595
g1,V1,modality,2,-0.8410428931875525,1.0351297146923724,0.3390740740740741,0.3415123456790123,0.0024382716049382025
g1,V1,modality,3,-0.7763472860192793,1.0351297146923724,0.3412962962962963,0.3365740740740741,-0.004722222222222239
g1,V1,modality,4,-0.711651678851006,1.0351297146923724,0.3299999999999999,0.3359567901234568,0.005956790123456901
g1,V1,modality,5,-0.6469560716827327,1.0351297146923724,0.3307407407407407,0.3243827160493827,-0.006358024691358044
g1,V1,modality,6,-0.5822604645144595,1.0351297146923724,0.3264814814814815,0.3419753086419753,0.0154938271604938
g1,V1,modality,7,-0.5175648573461862,1.0351297146923724,0.3335185185185185,0.3430555555555555,0.00953703703703701
g1,V1,modality,8,-0.4528692501779129,1.0351297146923724,0.3399999999999999,0.3311728395061729,-0.008827160493827035
g1,V1,modality,9,-0.3881736430096396,1.0351297146923724,0.3462962962962962,0.3459876543209876,-0.00030864197530861004
g1,V1,modality,10,-0.3234780358413663,1.0351297146923724,0.3357407407407407,0.3330246913580246,-0.002716049382716079
g1,V1,modality,11,-0.2587824286730931,1.0351297146923724,0.3222222222222222,0.3374999999999999,0.015277777777777724
g1,V1,modality,12,-0.1940868215048198,1.0351297146923724,0.3427777777777777,0.3226851851851851,-0.020092592592592606
g1,V1,modality,13,-0.1293912143365465,1.0351297146923724,0.3403703703703703,0.345216049382716,0.004845679012345672
g1,V1,modality,14,-0.0646956071682732,1.0351297146923724,0.3337037037037037,0.345679012345679,0.011975308641975269
g1,V1,modality,15,0.0,1.0351297146923724,0.3362962962962963,0.349537037037037,0.013240740740740664
g1,V1,modality,16,0.0646956071682732,1.0351297146923724,0.3390740740740741,0.3563271604938271,0.01725308641975304
g1,V1,modality,17,0.1293912143365465,1.0351297146923724,0.3253703703703704,0.361574074074074,0.03620370370370357
g1,V1,modality,18,0.1940868215048198,1.0351297146923724,0.3757407407407407,0.4424382716049382,0.0666975308641975
g1,V1,modality,19,0.2587824286730931,1.0351297146923724,0.4664814814814814,0.6149691358024691,0.14848765432098776
g1,V1,modality,20,0.3234780358413663,1.0351297146923724,0.4937037037037036,0.6572530864197531,0.16354938271604952
g1,V1,modality,21,0.3881736430096396,1.0351297146923724,0.5409259259259259,0.699537037037037,0.15861111111111104
g1,V1,modality,22,0.4528692501779129,1.0351297146923724,0.5316666666666666,0.7294753086419753,0.19780864197530867
g1,V1,modality,23,0.5175648573461862,1.0351297146923724,0.5557407407407406,0.7308641975308641,0.17512345679012342
g1,V1,modality,24,0.5822604645144595,1.0351297146923724,0.5588888888888889,0.7521604938271605,0.19327160493827167
g1,V1,modality,25,0.6469560716827327,1.0351297146923724,0.562037037037037,0.7651234567901235,0.2030864197530865
g1,V1,modality,26,0.711651678851006,1.0351297146923724,0.5720370370370371,0.7626543209876543,0.19061728395061717
g1,V1,modality,27,0.7763472860192793,1.0351297146923724,0.5888888888888889,0.7830246913580247,0.19413580246913575
g1,V1,modality,28,0.8410428931875525,1.0351297146923724,0.5955555555555556,0.7790123456790123,0.18345679012345673
g1,V1,modality,29,0.9057385003558258,1.0351297146923724,0.5846296296296296,0.791358024691358,0.20672839506172835
g1,V1,modality,30,0.9704341075240992,1.0351297146923724,0.5946296296296296,0.7908950617283951,0.19626543209876546
g1,V1,modality,31,1.0351297146923724,1.0351297146923724,0.5987037037037037,0.784104938271605,0.18540123456790125
g1,V1,modality,32,1.0998253218606455,1.0351297146923724,0.5898148148148148,0.7890432098765432,0.1992283950617284
g1,V1,modality,33,1.164520929028919,1.0351297146923724,0.5801851851851852,0.7831790123456789,0.20299382716049363
g1,V1,modality,34,1.229216536197192,1.0351297146923724,0.5942592592592593,0.7793209876543209,0.18506172839506163
g1,V1,modality,35,1.2939121433654657,1.0351297146923724,0.6031481481481482,0.7766975308641975,0.17354938271604925
g1,V1,modality,36,1.3586077505337386,1.0351297146923724,0.5972222222222222,0.762962962962963,0.16574074074074074
g1,V1,modality,37,1.423303357702012,1.0351297146923724,0.587037037037037,0.7557098765432099,0.16867283950617284
g1,V1,modality,38,1.4879989648702852,1.0351297146923724,0.5848148148148148,0.7453703703703703,0.16055555555555556
g1,V1,modality,39,1.5526945720385583,1.0351297146923724,0.5853703703703703,0.7404320987654321,0.15506172839506183
g1,V1,modality,40,1.6173901792068317,1.0351297146923724,0.5774074074074074,0.7405864197530865,0.1631790123456791
g1,V1,modality,41,1.682085786375105,1.0351297146923724,0.5801851851851852,0.7314814814814815,0.15129629629629626
g1,V1,modality,42,1.7467813935433782,1.0351297146923724,0.5688888888888889,0.7182098765432099,0.149320987654321
g1,V1,modality,43,1.8114770007116516,1.0351297146923724,0.5742592592592592,0.7095679012345678,0.13530864197530856
g1,V1,modality,44,1.8761726078799248,1.0351297146923724,0.5700000000000001,0.7046296296296296,0.13462962962962954
g1,V1,modality,45,1.9408682150481984,1.0351297146923724,0.5727777777777778,0.6979938271604939,0.12521604938271602
g1,V1,modality,46,2.0055638222164713,1.0351297146923724,0.5514814814814815,0.6739197530864197,0.12243827160493825
g1,V1,trial_type,0,-0.9704341075240992,1.0351297146923724,0.1266666666666666,0.1358796296296296,0.009212962962963006
g1,V1,trial_type,1,-0.9057385003558258,1.0351297146923724,0.1283333333333333,0.1236111111111111,-0.004722222222222197
g1,V1,trial_type,2,-0.8410428931875525,1.0351297146923724,0.1186111111111111,0.130324074074074,0.011712962962962911
g1,V1,trial_type,3,-0.7763472860192793,1.0351297146923724,0.1244444444444444,0.1263888888888888,0.0019444444444444015
g1,V1,trial_type,4,-0.711651678851006,1.0351297146923724,0.1244444444444444,0.1210648148148148,-0.0033796296296295936
g1,V1,trial_type,5,-0.6469560716827327,1.0351297146923724,0.1366666666666666,0.1215277777777777,-0.015138888888888896
g1,V1,trial_type,6,-0.5822604645144595,1.0351297146923724,0.1344444444444444,0.1217592592592592,-0.012685185185185188
g1,V1,trial_type,7,-0.5175648573461862,1.0351297146923724,0.1311111111111111,0.1236111111111111,-0.007499999999999993
g1,V1,trial_type,8,-0.4528692501779129,1.0351297146923724,0.1375,0.1263888888888888,-0.01111111111111121
g1,V1,trial_type,9,-0.3881736430096396,1.0351297146923724,0.1352777777777777,0.1229166666666666,-0.012361111111111087
g1,V1,trial_type,10,-0.3234780358413663,1.0351297146923724,0.1308333333333333,0.1229166666666666,-0.007916666666666697
g1,V1,trial_type,11,-0.2587824286730931,1.0351297146923724,0.1177777777777777,0.1317129629629629,0.01393518518518519
g1,V1,trial_type,12,-0.1940868215048198,1.0351297146923724,0.1283333333333333,0.1219907407407407,-0.006342592592592594
g1,V1,trial_type,13,-0.1293912143365465,1.0351297146923724,0.1375,0.1270833333333333,-0.010416666666666713
g1,V1,trial_type,14,-0.0646956071682732,1.0351297146923724,0.1344444444444444,0.1324074074074074,-0.002037037037037004
g1,V1,trial_type,15,0.0,1.0351297146923724,0.1302777777777777,0.1284722222222222,-0.001805555555555477
g1,V1,trial_type,16,0.0646956071682732,1.0351297146923724,0.1219444444444444,0.1354166666666666,0.013472222222222205
g1,V1,trial_type,17,0.1293912143365465,1.0351297146923724,0.1258333333333333,0.1293981481481481,0.0035648148148147984
g1,V1,trial_type,18,0.1940868215048198,1.0351297146923724,0.1438888888888889,0.1766203703703703,0.03273148148148139
g1,V1,trial_type,19,0.2587824286730931,1.0351297146923724,0.2019444444444444,0.2824074074074074,0.08046296296296299
g1,V1,trial_type,20,0.3234780358413663,1.0351297146923724,0.2236111111111111,0.3541666666666667,0.1305555555555556
g1,V1,trial_type,21,0.3881736430096396,1.0351297146923724,0.2808333333333334,0.3874999999999999,0.10666666666666652
g1,V1,trial_type,22,0.4528692501779129,1.0351297146923724,0.2916666666666667,0.4402777777777777,0.14861111111111103
g1,V1,trial_type,23,0.5175648573461862,1.0351297146923724,0.3188888888888889,0.4576388888888889,0.13874999999999998
g1,V1,trial_type,24,0.5822604645144595,1.0351297146923724,0.3222222222222222,0.4664351851851852,0.144212962962963
g1,V1,trial_type,25,0.6469560716827327,1.0351297146923724,0.32,0.4729166666666666,0.1529166666666666
g1,V1,trial_type,26,0.711651678851006,1.0351297146923724,0.3358333333333333,0.4798611111111111,0.1440277777777778
g1,V1,trial_type,27,0.7763472860192793,1.0351297146923724,0.3202777777777778,0.4787037037037038,0.15842592592592603
g1,V1,trial_type,28,0.8410428931875525,1.0351297146923724,0.3188888888888889,0.4731481481481481,0.1542592592592592
g1,V1,trial_type,29,0.9057385003558258,1.0351297146923724,0.3344444444444444,0.4837962962962963,0.1493518518518519
g1,V1,trial_type,30,0.9704341075240992,1.0351297146923724,0.3319444444444444,0.4814814814814814,0.14953703703703702
g1,V1,trial_type,31,1.0351297146923724,1.0351297146923724,0.3402777777777778,0.4817129629629629,0.1414351851851851
g1,V1,trial_type,32,1.0998253218606455,1.0351297146923724,0.3233333333333333,0.4756944444444444,0.1523611111111111
g1,V1,trial_type,33,1.164520929028919,1.0351297146923724,0.3366666666666666,0.4905092592592592,0.1538425925925926
g1,V1,trial_type,34,1.229216536197192,1.0351297146923724,0.3355555555555555,0.475,0.13944444444444448
g1,V1,trial_type,35,1.2939121433654657,1.0351297146923724,0.3375,0.468287037037037,0.13078703703703698
g1,V1,trial_type,36,1.3586077505337386,1.0351297146923724,0.3224999999999999,0.44375,0.12125000000000008
g1,V1,trial_type,37,1.423303357702012,1.0351297146923724,0.3197222222222222,0.4372685185185185,0.11754629629629632
g1,V1,trial_type,38,1.4879989648702852,1.0351297146923724,0.3255555555555555,0.4298611111111111,0.1043055555555556
g1,V1,trial_type,39,1.5526945720385583,1.0351297146923724,0.3041666666666667,0.4280092592592592,0.1238425925925925
g1,V1,trial_type,40,1.6173901792068317,1.0351297146923724,0.3083333333333333,0.4122685185185185,0.10393518518518519
g1,V1,trial_type,41,1.682085786375105,1.0351297146923724,0.3016666666666666,0.4069444444444444,0.1052777777777778
g1,V1,trial_type,42,1.7467813935433782,1.0351297146923724,0.2955555555555555,0.3960648148148148,0.1005092592592593
g1,V1,trial_type,43,1.8114770007116516,1.0351297146923724,0.2716666666666666,0.3918981481481481,0.1202314814814815
g1,V1,trial_type,44,1.8761726078799248,1.0351297146923724,0.2661111111111111,0.3803240740740741,0.11421296296296302
g1,V1,trial_type,45,1.9408682150481984,1.0351297146923724,0.2733333333333333,0.3560185185185185,0.0826851851851852
g1,V1,trial_type,46,2.0055638222164713,1.0351297146923724,0.2627777777777778,0.3590277777777778,0.09625
g1,V1,visual_direction,0,-0.9704341075240992,1.0351297146923724,0.484074074074074,0.5256172839506172,0.04154320987654325
g1,V1,visual_direction,1,-0.9057385003558258,1.0351297146923724,0.4992592592592593,0.5179012345679013,0.018641975308641978
g1,V1,visual_direction,2,-0.8410428931875525,1.0351297146923724,0.5014814814814814,0.5067901234567901,0.00530864197530867
g1,V1,visual_direction,3,-0.7763472860192793,1.0351297146923724,0.4907407407407407,0.4978395061728395,0.007098765432098808
g1,V1,visual_direction,4,-0.711651678851006,1.0351297146923724,0.4911111111111111,0.5003086419753086,0.009197530864197445
g1,V1,visual_direction,5,-0.6469560716827327,1.0351297146923724,0.4985185185185184,0.5021604938271605,0.0036419753086421314
g1,V1,visual_direction,6,-0.5822604645144595,1.0351297146923724,0.5111111111111111,0.4932098765432098,-0.01790123456790127
g1,V1,visual_direction,7,-0.5175648573461862,1.0351297146923724,0.508888888888889,0.5095679012345679,0.0006790123456789088
g1,V1,visual_direction,8,-0.4528692501779129,1.0351297146923724,0.518888888888889,0.4904320987654321,-0.028456790123456865
g1,V1,visual_direction,9,-0.3881736430096396,1.0351297146923724,0.5044444444444445,0.4867283950617284,-0.017716049382716093
g1,V1,visual_direction,10,-0.3234780358413663,1.0351297146923724,0.4859259259259259,0.5104938271604939,0.02456790123456798
g1,V1,visual_direction,11,-0.2587824286730931,1.0351297146923724,0.5007407407407407,0.5058641975308642,0.005123456790123493
g1,V1,visual_direction,12,-0.1940868215048198,1.0351297146923724,0.5092592592592593,0.5055555555555555,-0.0037037037037037646
g1,V1,visual_direction,13,-0.1293912143365465,1.0351297146923724,0.4859259259259259,0.4966049382716049,0.010679012345679029
g1,V1,visual_direction,14,-0.0646956071682732,1.0351297146923724,0.5096296296296297,0.5132716049382716,0.003641975308641965
g1,V1,visual_direction,15,0.0,1.0351297146923724,0.4962962962962963,0.5169753086419754,0.020679012345679093
g1,V1,visual_direction,16,0.0646956071682732,1.0351297146923724,0.4633333333333332,0.5064814814814814,0.04314814814814821
g1,V1,visual_direction,17,0.1293912143365465,1.0351297146923724,0.51,0.4845679012345679,-0.02543209876543212
g1,V1,visual_direction,18,0.1940868215048198,1.0351297146923724,0.538888888888889,0.5191358024691358,-0.019753086419753152
g1,V1,visual_direction,19,0.2587824286730931,1.0351297146923724,0.5918518518518519,0.6537037037037038,0.061851851851851936
g1,V1,visual_direction,20,0.3234780358413663,1.0351297146923724,0.638888888888889,0.7583333333333333,0.11944444444444435
g1,V1,visual_direction,21,0.3881736430096396,1.0351297146923724,0.7062962962962963,0.8191358024691358,0.11283950617283944
g1,V1,visual_direction,22,0.4528692501779129,1.0351297146923724,0.7566666666666666,0.8975308641975309,0.14086419753086432
g1,V1,visual_direction,23,0.5175648573461862,1.0351297146923724,0.7892592592592592,0.9250000000000002,0.13574074074074094
g1,V1,visual_direction,24,0.5822604645144595,1.0351297146923724,0.7992592592592592,0.9419753086419752,0.14271604938271598
g1,V1,visual_direction,25,0.6469560716827327,1.0351297146923724,0.7944444444444444,0.94320987654321,0.14876543209876558
g1,V1,visual_direction,26,0.711651678851006,1.0351297146923724,0.7955555555555556,0.9330246913580248,0.13746913580246922
g1,V1,visual_direction,27,0.7763472860192793,1.0351297146923724,0.7766666666666666,0.9166666666666664,0.1399999999999998
g1,V1,visual_direction,28,0.8410428931875525,1.0351297146923724,0.788888888888889,0.9151234567901234,0.12623456790123444
g1,V1,visual_direction,29,0.9057385003558258,1.0351297146923724,0.7985185185185185,0.9348765432098766,0.13635802469135805
g1,V1,visual_direction,30,0.9704341075240992,1.0351297146923724,0.7762962962962964,0.9438271604938272,0.16753086419753083
g1,V1,visual_direction,31,1.0351297146923724,1.0351297146923724,0.7874074074074074,0.9382716049382716,0.1508641975308641
g1,V1,visual_direction,32,1.0998253218606455,1.0351297146923724,0.7959259259259259,0.9401234567901234,0.1441975308641975
g1,V1,visual_direction,33,1.164520929028919,1.0351297146923724,0.787037037037037,0.9373456790123456,0.15030864197530858
g1,V1,visual_direction,34,1.229216536197192,1.0351297146923724,0.8114814814814816,0.9311728395061728,0.11969135802469122
g1,V1,visual_direction,35,1.2939121433654657,1.0351297146923724,0.8022222222222222,0.9320987654320988,0.12987654320987663
g1,V1,visual_direction,36,1.3586077505337386,1.0351297146923724,0.7825925925925926,0.9268518518518518,0.1442592592592592
g1,V1,visual_direction,37,1.423303357702012,1.0351297146923724,0.765925925925926,0.9145061728395062,0.14858024691358018
g1,V1,visual_direction,38,1.4879989648702852,1.0351297146923724,0.7737037037037037,0.9027777777777778,0.12907407407407412
g1,V1,visual_direction,39,1.5526945720385583,1.0351297146923724,0.752962962962963,0.8929012345679012,0.1399382716049382
g1,V1,visual_direction,40,1.6173901792068317,1.0351297146923724,0.7559259259259259,0.8820987654320988,0.12617283950617286
g1,V1,visual_direction,41,1.682085786375105,1.0351297146923724,0.7337037037037037,0.8555555555555556,0.12185185185185188
g1,V1,visual_direction,42,1.7467813935433782,1.0351297146923724,0.7392592592592593,0.8456790123456791,0.10641975308641982
g1,V1,visual_direction,43,1.8114770007116516,1.0351297146923724,0.712962962962963,0.8447530864197531,0.1317901234567901
g1,V1,visual_direction,44,1.8761726078799248,1.0351297146923724,0.7137037037037037,0.8342592592592593,0.12055555555555553
g1,V1,visual_direction,45,1.9408682150481984,1.0351297146923724,0.7066666666666667,0.8169753086419753,0.11030864197530865
g1,V1,visual_direction,46,2.0055638222164713,1.0351297146923724,0.7003703703703704,0.8185185185185185,0.11814814814814811
g1,AM/PM,auditory_direction,0,-0.9704341075240992,1.0351297146923724,0.5,0.4851851851851852,-0.01481481481481478
g1,AM/PM,auditory_direction,1,-0.9057385003558258,1.0351297146923724,0.4703703703703704,0.4388888888888888,-0.03148148148148161
g1,AM/PM,auditory_direction,2,-0.8410428931875525,1.0351297146923724,0.4407407407407406,0.4796296296296296,0.03888888888888897
g1,AM/PM,auditory_direction,3,-0.7763472860192793,1.0351297146923724,0.5037037037037038,0.5092592592592592,0.005555555555555425
